,CELL_LINE_mean,CELL_LINE_median,COMPOUND_A_mean,COMPOUND_A_median,COMBINATION_ID_mean,COMBINATION_ID_median,CELL_LINE_COMPOUND_A_mean,CELL_LINE_COMPOUND_A_median
21107,4.73940872884,3.996830654,1.75513808842,0.2490921075,5.95076897277,8.099260286,3.75521115875,5.224627865
10370,1.82705168214,1.005401168,15.6158376015,14.8186929626,7.4587310338,9.121173056,12.7430204758,11.2010876491
18849,4.43922191963,3.589359821,4.53105460413,4.002528488,-4.20985537712,-3.071908947,13.7425691833,13.315442026
10840,-0.551025542248,1.6047392,14.0310437102,11.3312785425,8.82972932095,9.5706331685,-30.1445180761,-32.6585158335
10102,5.23592990352,3.709561333,10.854490145,11.3418245145,3.59378799517,-0.732536015,46.5780580538,54.937034255
5878,6.89882816312,7.092524496,-0.062376616371,1.331336433,-14.7360185368,-12.59067062,13.576636312,9.401648275
17159,4.38859879502,4.16777977,1.14389510953,4.760330564,9.06757140026,11.92274923,12.7300491603,8.088501775
1078,7.18502253668,5.740675769,11.2418916396,13.757264128,14.1130858976,12.78862052,15.2497781022,11.42176081
12781,1.9373531548,2.338132247,3.88883965483,3.3564818585,5.9896999554,3.450954946,-1.96153814369,-2.832975105
4892,3.08102136649,2.987977001,3.81533178851,2.102897336,4.27060327388,5.478740622,12.4428835957,12.661877385
9500,5.22814907377,4.655307064,-1.9656704113,-0.058918053,-15.4523720578,-10.06890972,13.1323494761,12.0827199445
15299,9.72315989101,9.6342076655,3.01034393738,2.27471530807,3.11848915842,1.252239902,-2.60140991524,-3.73581875143
1322,12.6391440737,10.073495515,8.12933573134,6.548773125,-8.38621816014,-5.2016756385,26.0545132973,26.692591778
15636,8.71211425932,6.825018632,8.12982689141,11.313251782,6.20833867456,8.9164518155,28.0362167169,20.473409244
17700,4.27950945649,2.767635518,14.5731679835,12.480662597,5.23077716392,5.542662304,18.5327872431,10.859418528
8458,4.15463741662,1.9484619455,18.3266872002,19.195558795,0.567737624364,2.5092315765,6.36198564928,4.9975716935
6079,-0.163276863626,2.265196999,4.25910621208,5.2379348865,1.36751047907,2.581227899,0.6392616718,7.341607418
12791,1.9373531548,2.338132247,13.0015363721,11.786969639,3.61443131681,3.283500917,0.762321064701,4.899846929
16577,0.734227777422,2.73255688,0.67907918171,2.932214348,-3.01400754796,-1.723918611,-19.8275170476,-18.901478623
5786,6.89882816312,7.092524496,-0.17877273296,-0.592154664,-3.41227952568,-2.740989064,26.7683656626,27.267575398
17209,4.27950945649,2.767635518,12.9882877626,13.55028083,3.70981164067,5.48351446,13.637972435,11.570627281
13708,1.3547021509,2.162119874,4.01009613827,3.5813093175,8.7717340091,9.7609213885,5.23999939467,8.369231128
214,6.85457036193,5.57039376,13.1878028748,15.900965055,22.4733185036,23.17224808,51.9715179988,50.2019028165
12613,1.9373531548,2.338132247,11.4991846453,10.889597529,-4.68776651115,-6.2924934285,9.46229361924,10.503864032
9434,5.22814907377,4.655307064,17.4780132991,16.434757317,18.5739835344,21.335790895,12.8350453703,15.178800472
13202,12.1447419829,11.37988951,18.3266872002,19.195558795,0.567737624364,2.5092315765,35.4949645088,31.169812493
15961,8.71211425932,6.825018632,10.2498959943,6.9909863135,5.03577242629,2.166931638,16.1320746372,14.0544695645
5764,6.89882816312,7.092524496,24.7291533447,20.250922536,19.6512643307,19.56676272,4.42435483774,0.389671347
9062,5.22814907377,4.655307064,20.2251915875,19.3146094186,33.8346495401,32.24515006,15.8896827305,13.1393915291
20834,4.73940872884,3.996830654,11.3691586686,9.863193603,6.28755046168,3.4778777765,-0.6092106324,-3.429573524
14776,4.44570270266,4.369908838,8.56953315157,9.7865256355,11.5400133595,13.84616595,29.9263557645,29.9263557645
13527,12.1447419829,11.37988951,9.22994973136,9.563267105,-0.527426053875,-2.161905247,22.252239259,22.942873655
13730,1.3547021509,2.162119874,9.37971594198,12.1411997736,0.568094024474,15.47461227,7.30621901642,9.27939095657
18420,4.43922191963,3.589359821,0.28731147662,2.7322242645,-0.730315962429,-1.38137147,0.4222917095,-1.2250615805
20227,4.31498569306,4.285537662,13.8175665986,13.8459934935,4.24746633261,2.149227664,13.2234535764,15.8535476315
5965,6.89882816312,7.092524496,-0.97183431952,1.413276557,-4.5393206241,2.26675378,-6.282977963,-3.06851727
18591,4.43922191963,3.589359821,16.7791749414,15.587325843,10.6441663407,8.213062178,16.4003589309,17.51778218
9268,5.22814907377,4.655307064,10.2480555478,12.285069518,8.14563621539,7.960715726,19.0249932394,18.68789324
6343,-0.163276863626,2.265196999,10.4595059299,11.8019769835,2.32893629277,2.643088013,11.4204553474,15.005965929
12978,1.9373531548,2.338132247,-0.620423655124,-1.6427720225,-6.09910109052,-7.782224432,11.9060253532,11.6262837415
9383,5.22814907377,4.655307064,9.22994973136,9.563267105,-0.527426053875,-2.161905247,7.23612769735,10.823999573
5809,6.89882816312,7.092524496,3.21233946961,5.908161312,-0.09281307,0.818505629,6.3768571668,10.286771051
2026,5.10670505239,5.3455657275,0.97407691572,3.556977484,-5.34996718036,-2.7416246925,2.3061901673,1.17759917
14980,9.72315989101,9.6342076655,10.6617103289,9.6901728075,2.21522194812,-1.141078806,26.8882654773,20.5718430655
1137,7.18502253668,5.740675769,10.105042035,10.440726121,-1.46479217248,-1.525871078,9.01248420462,17.0336769455
3941,9.01571872344,6.249504669,14.4454871303,12.199161727,3.30994912113,4.3138322655,20.0495354521,17.981137963
17358,4.27950945649,2.767635518,24.2030967141,24.27772778,16.8179132886,20.894711285,6.03604149281,4.936736066
21999,5.94598722522,8.168204728,7.27350096212,8.767752867,-4.99318283365,-1.02415617,-6.2516162688,-6.557175772
9764,5.23592990352,3.709561333,0.97407691572,3.556977484,-5.34996718036,-2.7416246925,0.90092914834,-1.867797754
11316,-0.551025542248,1.6047392,4.73149312858,5.287171984,2.64354948484,5.099998007,12.3553543806,13.444132893
546,6.85457036193,5.57039376,13.3448531218,12.3994004095,1.33679738252,0.61384443,27.0401762659,21.679126691
121,6.85457036193,5.57039376,1.04394665071,0.062225843,5.55112217127,0.2502461645,25.193742794,35.322767034
6179,-0.163276863626,2.265196999,4.1797136864,4.4801912015,-10.4633984455,-4.942682582,0.376189994417,4.4970692415
1754,12.6391440737,10.073495515,9.64680951663,8.825363124,6.93433114082,9.592957466,47.8667604745,46.737593825
13925,1.3547021509,2.162119874,9.4216897243,6.8353620865,9.05193376496,10.37768939,0.36629833177,1.0809414345
2188,5.10670505239,5.3455657275,11.4623751645,11.367425129,-0.268323013,-0.43585877,-8.96561518855,-10.416344331
4072,9.01571872344,6.249504669,0.781379923565,-1.5458885965,3.67310145126,3.731274471,13.933203789,13.933203789
1860,5.10670505239,5.3455657275,3.78010842356,6.8457141385,9.08514688242,9.853616741,6.15397557308,2.036684626
9523,5.22814907377,4.655307064,0.76630926514,1.1244450125,-0.324536912273,-1.457666385,-3.54906613394,-6.727858183
15889,8.71211425932,6.825018632,5.46439468369,3.6624824865,8.08234255009,9.642398673,43.017540847,42.399811075
8851,4.15463741662,1.9484619455,14.9607005149,14.1081591645,1.65261005663,0.352653245,7.29944383827,4.0081694685
13429,12.1447419829,11.37988951,24.5835679365,20.7118417386,26.3190413462,26.73528348,17.4940761771,18.1006140416
16899,4.38859879502,4.16777977,9.6340325815,8.191048291,4.25896580323,4.0414739885,15.3059488827,14.772957684
10305,1.82705168214,1.005401168,10.3738615636,12.4635220776,16.7347809066,10.815796885,14.2058221773,15.4249454546
15198,9.72315989101,9.6342076655,9.62078397206,9.954359482,2.5749764163,2.661564839,27.8172163467,30.068319585
1501,12.6391440737,10.073495515,17.0764299439,17.4552131715,8.27835461533,7.983105803,44.1515636878,43.69841644
10420,1.82705168214,1.005401168,2.95942299264,3.30883553,4.56466271505,1.951900274,-8.01586220276,-11.3850961395
6468,-0.163276863626,2.265196999,4.11977264439,4.27956531,-4.65609107038,-4.316082667,7.95326225,7.95326225
19325,1.04909560655,1.8113466365,13.1166734168,11.366641359,0.744499325769,0.566082202,15.4435956421,12.430500298
22168,5.94598722522,8.168204728,5.33498473618,5.20069966,-6.01949999288,-5.1919241695,23.1091391956,27.965127693
16072,0.734227777422,2.73255688,15.2956781366,13.4684849225,15.2986967579,12.22180577,9.19735152503,10.2620564235
18876,4.43922191963,3.589359821,13.1547413099,10.9450810335,-6.173628989,-6.77881653,10.7477937659,9.765820039
18602,4.43922191963,3.589359821,0.97407691572,3.556977484,-5.34996718036,-2.7416246925,11.2152368457,10.7101101165
806,7.18502253668,5.740675769,9.01576839286,7.125747911,-2.29075154837,-3.587230566,20.6117042847,11.7169690995
9614,5.23592990352,3.709561333,6.50314088431,6.38820518207,10.4439978301,9.183345575,5.62003065822,6.08507212357
251,6.85457036193,5.57039376,17.1055425811,15.6220622795,18.251587826,15.30332725,30.8410745458,28.36924132
9101,5.22814907377,4.655307064,20.7383487375,16.260236683,11.5506862443,10.968983475,10.5804932845,7.018583584
10504,1.82705168214,1.005401168,11.4381510206,8.8680974765,13.6891128204,9.356406795,-2.5295562247,-11.061334273
6397,-0.163276863626,2.265196999,3.0425212758,4.704808232,-5.1943919428,-4.101171446,-0.77605147582,2.4058408435
13088,1.9373531548,2.338132247,11.7208894281,12.149484876,-4.55452217235,-2.241799551,6.09225088624,6.817544508
20962,4.73940872884,3.996830654,10.4886169996,9.572444425,24.1406867379,21.14972784,8.8203842396,7.4425323005
21220,4.73940872884,3.996830654,22.1643311051,20.318474458,4.73817045948,8.098916037,24.6817150444,18.6124561755
11908,-4.74695349039,-0.218869226,17.9811569152,18.164339123,5.47703025396,4.043309736,14.4757082089,25.498305863
5708,6.89882816312,7.092524496,17.0764299439,17.4552131715,8.27835461533,7.983105803,32.3674942055,32.60875969
159,6.85457036193,5.57039376,14.1821491421,16.527758555,1.34884643764,-1.3775596535,29.445497563,24.966062975
4847,3.08102136649,2.987977001,1.25165724335,3.316622126,4.931281899,0.841324271,-5.90940375133,-14.703561362
13584,12.1447419829,11.37988951,4.87251963496,3.8907796625,-6.37395040554,-6.857230126,18.8473891635,20.6018071466
13822,1.3547021509,2.162119874,12.2354343304,12.195204123,3.34918332216,4.264379112,-4.93229383938,-0.148998967
18538,4.43922191963,3.589359821,10.4445526909,11.637586758,2.3875380401,2.389493747,-3.07321625134,-2.047378745
1987,5.10670505239,5.3455657275,18.1808811956,17.094696878,9.44840196732,9.688260517,36.226709294,23.097069465
15602,8.71211425932,6.825018632,10.1197049014,8.848150116,-6.48634456759,-6.860599949,11.9605160764,8.2497414125
12731,1.9373531548,2.338132247,16.9066117501,16.2518600915,4.71870798985,7.32231271,14.0415102649,16.3059678685
15513,8.71211425932,6.825018632,3.1645069137,0.5044390315,1.84381444835,1.106258735,34.3249028039,35.488957001
6475,-0.163276863626,2.265196999,12.1760962192,13.8789605405,4.77494829942,7.189454013,11.5019620485,9.0045615595
20665,4.31498569306,4.285537662,12.3490767072,11.5909964166,-0.363124357042,2.1263201425,12.2453903221,11.1336640476
22057,5.94598722522,8.168204728,18.4963047484,20.094440679,3.16093172965,17.12726506,27.0909501529,30.098502315
21155,4.73940872884,3.996830654,11.6939489951,12.3680095105,-5.57265517596,-5.728090461,13.8225119792,1.688843607
9490,5.22814907377,4.655307064,-4.73251440432,-0.321838421,-8.72513191333,-8.2440748455,12.4415165585,11.6172183995
9150,5.22814907377,4.655307064,11.0542144254,10.2721822695,0.276889099476,0.339723958,12.973174116,15.082472754
16948,4.38859879502,4.16777977,24.5835679365,20.7118417386,26.3190413462,26.73528348,32.3370383757,28.8608497216
1204,12.6391440737,10.073495515,11.3373742614,12.031343039,7.25308828565,7.6908380455,14.6304776968,15.289792341
1275,12.6391440737,10.073495515,12.2066329851,11.0626183245,5.07042732695,3.983491263,26.6623364008,20.7024761605
16286,0.734227777422,2.73255688,27.1849058497,27.619623185,31.914995879,25.132353365,10.0780288512,27.157069199
13155,12.1447419829,11.37988951,16.4555092378,11.887264091,8.88066882432,8.753253148,-12.3339195245,-10.38592631
7176,4.72914776925,4.3960896255,9.04853094009,8.1787463835,7.47385372877,5.435462112,8.61479765465,5.0180495815
9182,5.22814907377,4.655307064,13.6668006633,14.293185803,9.88520532489,10.1400139,13.9255105852,10.9891152005
11815,-4.74695349039,-0.218869226,6.97552780082,6.43744227957,3.52357201619,2.263588642,7.43945669459,7.32020658207
14158,1.3547021509,2.162119874,22.0873672851,20.930673773,20.766916562,23.71428356,10.271242594,8.074019367
15735,8.71211425932,6.825018632,-3.37986688651,-2.086680373,-5.09012213925,-4.36974463,8.24758377744,4.691657864
11325,-0.551025542248,1.6047392,-2.62575690112,-2.7345071125,-5.50059298159,-3.113059111,-22.0253819215,-25.94529599
20685,4.31498569306,4.285537662,-1.34430503752,0.6005815195,-22.5904690517,-17.9485421,-28.8613185674,-36.307930015
13956,1.3547021509,2.162119874,13.2965341061,12.411732775,7.78292342719,8.7268122505,7.50905975553,5.769529792
22456,5.94598722522,8.168204728,4.73149312858,5.287171984,2.64354948484,5.099998007,30.2368934415,32.0013429365
1020,7.18502253668,5.740675769,15.4902172185,15.578121352,19.1238144692,15.685681585,32.8943955961,23.149938841
407,6.85457036193,5.57039376,5.70525129343,7.082152688,6.34145579243,5.236595322,6.50026897345,2.13305092
8520,4.15463741662,1.9484619455,9.88650565212,8.6634783025,4.86862518792,5.2446923055,-10.215907828,-7.716111595
4033,9.01571872344,6.249504669,5.12373936154,6.796932455,2.74902226856,1.326845141,-0.13293564113,-2.1822361935
6362,-0.163276863626,2.265196999,6.05418593374,3.2394407385,10.4753937756,12.99004435,5.4068910454,8.992401627
8886,4.15463741662,1.9484619455,5.09841773508,1.345685803,-1.8178307295,-0.6719971605,-22.301937187,-22.301937187
1424,12.6391440737,10.073495515,10.2747344971,10.434233678,16.6393046671,14.850557815,29.7713124597,27.84223299
17356,4.27950945649,2.767635518,13.3576210686,17.104318135,20.159319688,17.80691194,17.1989928451,17.3835533235
17379,4.27950945649,2.767635518,22.8546810974,21.491672999,13.0990964358,8.828950906,11.2052763247,7.5820022485
19109,1.04909560655,1.8113466365,16.3799723885,14.863004363,14.9803734912,13.52825008,14.4897536238,5.223702169
11857,-4.74695349039,-0.218869226,5.93285818282,4.099411914,-7.04244299646,-6.984392551,-13.6599683646,-9.0417249995
6528,-0.163276863626,2.265196999,6.15492882999,3.6076655405,9.10740976786,8.918145091,8.42201172845,13.593356814
21260,4.73940872884,3.996830654,-4.6228378982,0.3764175715,-8.45414355629,-5.287566606,13.3413069898,11.8535988576
12779,1.9373531548,2.338132247,6.76541471249,9.10947645,9.48562349904,10.0930624685,9.63003462545,13.074404035
18458,4.43922191963,3.589359821,18.1319228505,17.7171468135,-2.33414651378,0.495643193,30.8365330407,35.701863609
779,7.18502253668,5.740675769,21.478113884,23.436336084,19.6171319661,31.36329959,34.4909339597,29.319461904
20568,4.31498569306,4.285537662,1.73167319528,2.93798033,-5.1087534899,-1.989142213,20.5885706529,22.7411308985
17363,4.27950945649,2.767635518,17.570358509,17.4501784955,6.55757015436,5.737503951,2.71246753555,4.355265202
21273,4.73940872884,3.996830654,-8.4701108556,-5.212010218,-26.7615205865,-15.92491272,9.12717925667,10.476387844
4047,9.01571872344,6.249504669,7.39830550507,4.503729258,14.4124279833,13.29765676,33.7186244198,31.108873684
6822,4.72914776925,4.3960896255,23.7382807863,22.449611564,14.6707457803,8.5830260785,31.4809246636,28.17413642
14467,4.44570270266,4.369908838,9.01576839286,7.125747911,-2.29075154837,-3.587230566,-12.7578623524,-9.6318287375
13998,1.3547021509,2.162119874,11.1822601274,12.4067659305,0.519444735069,3.717871248,-1.26825535692,-0.6590486505
10375,1.82705168214,1.005401168,14.8056548111,12.4640188245,0.483263487727,2.1354760795,-2.75436718496,-11.0730589425
9797,5.23592990352,3.709561333,17.5708998846,17.647282403,6.86228684536,9.74200733,-8.69074820143,-13.678926571
6581,4.72914776925,4.3960896255,7.57669417659,10.296228061,-0.409099642185,1.374599427,7.99380545674,7.478490343
667,7.18502253668,5.740675769,4.6046364971,6.2691545585,1.24259357441,1.083449748,19.0483011902,16.086869206
6328,-0.163276863626,2.265196999,24.5835679365,20.7118417386,26.3190413462,26.73528348,29.6555933847,28.2838007866
18477,4.43922191963,3.589359821,32.7060111212,28.34276034,31.4587737266,35.10325345,29.703936303,32.544212408
8607,4.15463741662,1.9484619455,21.3084963359,22.5374542,6.06986164832,6.223000449,14.868858457,21.3361172945
6808,4.72914776925,4.3960896255,15.9108353356,15.4434560986,1.55515943925,6.452609792,23.0195931606,24.5949592316
20270,4.31498569306,4.285537662,10.3139205216,12.2628961861,4.26254632027,6.4210507775,11.9019618231,11.7827117106
22439,5.94598722522,8.168204728,-8.4701108556,-5.212010218,-26.7615205865,-15.92491272,-36.4869120833,-39.971066941
273,6.85457036193,5.57039376,7.58994278603,8.53291687,1.40347564054,-0.53206138,22.0900843971,17.079628773
18233,6.62936750103,5.881891471,2.85069176137,6.79806781,-22.0929084569,-11.027763075,-5.78150885321,-2.026342196
9956,5.23592990352,3.709561333,11.3456791604,12.910321112,-36.5396013585,-38.29919168,-15.4570746811,10.796150425
5717,6.89882816312,7.092524496,6.90437694002,4.508763934,3.80629958595,4.059804694,29.258461095,26.98449555
6950,4.72914776925,4.3960896255,13.1166734168,11.366641359,0.744499325769,0.566082202,10.5612385313,9.605458929
22047,5.94598722522,8.168204728,6.98824906401,7.2378336695,-16.5593773673,-14.642718685,14.936346962,16.304507446
17634,4.27950945649,2.767635518,3.01034393738,2.27471530807,3.11848915842,1.252239902,-4.04840953191,-4.16765964443
4934,3.08102136649,2.987977001,6.46870132269,7.8112911305,-1.00118426212,0.373024445,-1.64608623105,-1.55546288
1716,12.6391440737,10.073495515,4.86593090749,1.3623295755,5.41956063709,2.474787036,38.751893361,40.87656415
442,6.85457036193,5.57039376,7.36777403378,7.94720275057,28.5184129166,24.191410785,-2.61627878616,2.65797295407
16469,0.734227777422,2.73255688,-3.18380393987,-5.708615568,-10.6871773208,-9.532772413,-15.3017093445,-15.3017093445
641,7.18502253668,5.740675769,15.2956781366,13.4684849225,15.2986967579,12.22180577,28.9182618937,20.406175635
6132,-0.163276863626,2.265196999,6.35902481657,7.113035138,3.45354107057,4.95801153,-2.04828071978,2.1663810335
