CELL_LINE,COMBINATION_ID,ADDITION_SCORE
A2058,MK-2206.VINBLASTINE,105.8683172
A2058,MK-4827.VINBLASTINE,194.7430431
A2058,MK-5108.VINBLASTINE,81.39024609
A2058,MK-8669.VINBLASTINE,119.3686055
A2058,MK-8776.VINBLASTINE,117.5015296
A2058,PD325901.VINBLASTINE,119.6646408
A2058,SORAFENIB.VINBLASTINE,58.8259449
A2058,SUNITINIB.VINBLASTINE,82.27799947
A2058,TEMOZOLOMIDE.VINBLASTINE,189.3004652
A2058,VINBLASTINE.ZOLINZA,106.8321177
A2058,GELDANAMYCIN.VINBLASTINE,260.1543035
A2058,ABT-888.VINORELBINE,195.9528081
A2058,AZD1775.VINORELBINE,178.9415006
A2058,BEZ-235.VINORELBINE,327.6853978
A2058,BORTEZOMIB.VINORELBINE,305.3966007
A2058,DASATINIB.VINORELBINE,297.5536203
A2058,DINACICLIB.VINORELBINE,256.6771421
A2058,ERLOTINIB.VINORELBINE,273.0016291
A2058,LAPATINIB.VINORELBINE,268.5820567
A2058,MK-2206.VINORELBINE,275.5474224
A2058,MK-4827.VINORELBINE,279.4434645
A2058,MK-5108.VINORELBINE,203.3342061
A2058,MK-8669.VINORELBINE,282.597512
A2058,MK-8776.VINORELBINE,243.8197294
A2058,PD325901.VINORELBINE,282.7269299
A2058,SORAFENIB.VINORELBINE,131.9576338
A2058,SUNITINIB.VINORELBINE,142.2101839
A2058,TEMOZOLOMIDE.VINORELBINE,313.1696689
A2058,VINORELBINE.ZOLINZA,239.1553756
A2058,GELDANAMYCIN.VINORELBINE,343.4529004
A2058,ABT-888.ZOLINZA,25.52516188
A2058,AZD1775.ZOLINZA,58.43613421
A2058,BEZ-235.ZOLINZA,162.4925537
A2058,BORTEZOMIB.ZOLINZA,118.7525106
A2058,DASATINIB.ZOLINZA,66.85064545
A2058,DINACICLIB.ZOLINZA,100.3093002
A2058,ERLOTINIB.ZOLINZA,52.77320993
A2058,GEMCITABINE.ZOLINZA,90.26632504
A2058,LAPATINIB.ZOLINZA,44.1001403
A2058,MK-2206.ZOLINZA,60.17580315
A2058,MK-4827.ZOLINZA,141.0960422
A2058,MK-5108.ZOLINZA,47.39919263
A2058,MK-8669.ZOLINZA,71.60438908
A2058,MK-8776.ZOLINZA,75.07762062
A2058,OXALIPLATIN.ZOLINZA,45.25852486
A2058,PD325901.ZOLINZA,71.85836182
A2058,SN-38.ZOLINZA,72.97721502
A2058,SORAFENIB.ZOLINZA,36.26443143
A2058,SUNITINIB.ZOLINZA,56.38426922
A2058,TEMOZOLOMIDE.ZOLINZA,131.5998863
A2058,TOPOTECAN.ZOLINZA,180.0791176
A2058,GELDANAMYCIN.ZOLINZA,192.4788722
A2058,BEZ-235.GELDANAMYCIN,282.1497327
A2058,DINACICLIB.GELDANAMYCIN,214.1245887
A2058,GELDANAMYCIN.MK-8776,198.2410355
A2058,GELDANAMYCIN.OXALIPLATIN,160.0934044
A2058,GELDANAMYCIN.SN-38,197.1360547
A2058,GELDANAMYCIN.SORAFENIB,106.1750202
A2058,GELDANAMYCIN.TOPOTECAN,265.796405
A2780,5-FU.ABT-888,82.94705148
A2780,5-FU.AZD1775,84.07765983
A2780,5-FU.BEZ-235,196.1868482
A2780,5-FU.BORTEZOMIB,209.4884024
A2780,5-FU.DASATINIB,157.2754697
A2780,5-FU.DINACICLIB,152.2210416
A2780,5-FU.ERLOTINIB,128.7098212
A2780,5-FU.L778123,110.1177562
A2780,5-FU.LAPATINIB,116.8267553
A2780,5-FU.MK-2206,152.2191964
A2780,5-FU.MK-4827,142.7013644
A2780,5-FU.MK-5108,108.6177047
A2780,5-FU.MK-8669,161.7114398
A2780,5-FU.MK-8776,102.1646209
A2780,5-FU.PD325901,139.6536574
A2780,5-FU.SORAFENIB,100.1969381
A2780,5-FU.SUNITINIB,78.11460751
A2780,5-FU.TEMOZOLOMIDE,108.9403118
A2780,5-FU.ZOLINZA,116.9264964
A2780,5-FU.GELDANAMYCIN,198.7787683
A2780,ABT-888.BEZ-235,150.1490248
A2780,ABT-888.DINACICLIB,107.0216904
A2780,ABT-888.MK-8669,33.9721215
A2780,ABT-888.MK-8776,30.64392407
A2780,ABT-888.OXALIPLATIN,106.5587371
A2780,ABT-888.SN-38,67.95005172
A2780,ABT-888.SORAFENIB,83.74527879
A2780,ABT-888.TOPOTECAN,166.5356825
A2780,ABT-888.GELDANAMYCIN,153.8069987
A2780,ABT-888.AZD1775,37.40778746
A2780,AZD1775.BEZ-235,139.4521173
A2780,AZD1775.BORTEZOMIB,153.4131698
A2780,AZD1775.DASATINIB,93.56209674
A2780,AZD1775.DINACICLIB,103.9783251
A2780,AZD1775.ERLOTINIB,68.29670155
A2780,AZD1775.LAPATINIB,55.82446674
A2780,AZD1775.MK-2206,93.30452533
A2780,AZD1775.MK-4827,93.4486163
A2780,AZD1775.MK-5108,65.37304513
A2780,AZD1775.MK-8669,102.9345583
A2780,AZD1775.MK-8776,51.44007973
A2780,AZD1775.OXALIPLATIN,99.76342772
A2780,AZD1775.PD325901,79.7831391
A2780,AZD1775.SN-38,77.14566425
A2780,AZD1775.SORAFENIB,74.36656955
A2780,AZD1775.TOPOTECAN,145.2092285
A2780,AZD1775.GELDANAMYCIN,142.040306
A2780,BEZ-235.DINACICLIB,229.8180092
A2780,BEZ-235.MK-8776,177.991288
A2780,BEZ-235.OXALIPLATIN,209.3295322
A2780,BEZ-235.SN-38,203.531838
A2780,BEZ-235.SORAFENIB,143.6051524
A2780,ABT-888.BORTEZOMIB,170.4449825
A2780,BEZ-235.BORTEZOMIB,302.9241677
A2780,BORTEZOMIB.DASATINIB,278.6841786
A2780,BORTEZOMIB.DINACICLIB,243.3391628
A2780,BORTEZOMIB.MK-8669,212.8934069
A2780,BORTEZOMIB.MK-8776,199.386337
A2780,BORTEZOMIB.OXALIPLATIN,219.7471929
A2780,BORTEZOMIB.SN-38,221.1162746
A2780,BORTEZOMIB.SORAFENIB,148.5265818
A2780,BORTEZOMIB.TOPOTECAN,279.3402794
A2780,BORTEZOMIB.GELDANAMYCIN,305.4600187
A2780,ABT-888.CARBOPLATIN,61.00123781
A2780,AZD1775.CARBOPLATIN,75.04277498
A2780,BEZ-235.CARBOPLATIN,212.6772592
A2780,BORTEZOMIB.CARBOPLATIN,233.1430756
A2780,CARBOPLATIN.DASATINIB,146.0329492
A2780,CARBOPLATIN.DINACICLIB,159.3505164
A2780,CARBOPLATIN.ERLOTINIB,108.4102805
A2780,CARBOPLATIN.L778123,115.1081555
A2780,CARBOPLATIN.LAPATINIB,90.12695507
A2780,CARBOPLATIN.MK-2206,145.0284812
A2780,CARBOPLATIN.MK-4827,143.9815813
A2780,CARBOPLATIN.MK-5108,101.8692664
A2780,CARBOPLATIN.MK-8669,159.1866826
A2780,CARBOPLATIN.MK-8776,82.33353787
A2780,CARBOPLATIN.PD325901,125.248504
A2780,CARBOPLATIN.SORAFENIB,112.8392344
A2780,CARBOPLATIN.SUNITINIB,78.86328576
A2780,CARBOPLATIN.TEMOZOLOMIDE,77.99284637
A2780,CARBOPLATIN.ZOLINZA,105.0462095
A2780,CARBOPLATIN.GELDANAMYCIN,216.4877602
A2780,ABT-888.CYCLOPHOSPHAMIDE,7.937999354
A2780,AZD1775.CYCLOPHOSPHAMIDE,32.4809168
A2780,BEZ-235.CYCLOPHOSPHAMIDE,145.2888786
A2780,BORTEZOMIB.CYCLOPHOSPHAMIDE,166.3232254
A2780,CYCLOPHOSPHAMIDE.DASATINIB,71.2245676
A2780,CYCLOPHOSPHAMIDE.DINACICLIB,102.2500606
A2780,CYCLOPHOSPHAMIDE.ERLOTINIB,37.75834518
A2780,CYCLOPHOSPHAMIDE.L778123,73.65929405
A2780,CYCLOPHOSPHAMIDE.LAPATINIB,18.96711783
A2780,CYCLOPHOSPHAMIDE.MK-2206,75.76085054
A2780,CYCLOPHOSPHAMIDE.MK-4827,85.86081314
A2780,CYCLOPHOSPHAMIDE.MK-5108,51.06824323
A2780,CYCLOPHOSPHAMIDE.MK-8669,89.94529094
A2780,CYCLOPHOSPHAMIDE.MK-8776,23.09358797
A2780,CYCLOPHOSPHAMIDE.PD325901,55.06432624
A2780,CYCLOPHOSPHAMIDE.SORAFENIB,82.00850101
A2780,CYCLOPHOSPHAMIDE.SUNITINIB,47.0887171
A2780,CYCLOPHOSPHAMIDE.TEMOZOLOMIDE,6.495929516
A2780,CYCLOPHOSPHAMIDE.ZOLINZA,46.43720654
A2780,CYCLOPHOSPHAMIDE.GELDANAMYCIN,149.0593943
A2780,ABT-888.DASATINIB,79.44139757
A2780,BEZ-235.DASATINIB,255.4005158
A2780,DASATINIB.DINACICLIB,192.5732641
A2780,DASATINIB.MK-8669,194.6123729
A2780,DASATINIB.MK-8776,104.9521636
A2780,DASATINIB.OXALIPLATIN,183.0845629
A2780,DASATINIB.SN-38,147.8504411
A2780,DASATINIB.SORAFENIB,134.603932
A2780,DASATINIB.TOPOTECAN,261.5212545
A2780,DASATINIB.GELDANAMYCIN,259.7624108
A2780,ABT-888.DEXAMETHASONE,6.818120082
A2780,AZD1775.DEXAMETHASONE,31.71058147
A2780,BEZ-235.DEXAMETHASONE,144.5289759
A2780,BORTEZOMIB.DEXAMETHASONE,165.6787727
A2780,DASATINIB.DEXAMETHASONE,69.93983437
A2780,DEXAMETHASONE.DINACICLIB,101.5039977
A2780,DEXAMETHASONE.ERLOTINIB,36.40044676
A2780,DEXAMETHASONE.L778123,73.11497207
A2780,DEXAMETHASONE.LAPATINIB,17.50608111
A2780,DEXAMETHASONE.MK-2206,74.61933343
A2780,DEXAMETHASONE.MK-4827,85.01218816
A2780,DEXAMETHASONE.MK-5108,50.20903428
A2780,DEXAMETHASONE.MK-8669,88.87382796
A2780,DEXAMETHASONE.MK-8776,21.91306364
A2780,DEXAMETHASONE.PD325901,53.80141415
A2780,DEXAMETHASONE.SORAFENIB,81.73694907
A2780,DEXAMETHASONE.SUNITINIB,46.62550299
A2780,DEXAMETHASONE.TEMOZOLOMIDE,4.966442913
A2780,DEXAMETHASONE.ZOLINZA,45.38480696
A2780,DEXAMETHASONE.GELDANAMYCIN,148.3170879
A2780,DINACICLIB.MK-8776,129.3634128
A2780,ABT-888.DOXORUBICIN,142.5362669
A2780,AZD1775.DOXORUBICIN,124.8404463
A2780,BEZ-235.DOXORUBICIN,235.4459433
A2780,BORTEZOMIB.DOXORUBICIN,242.4207264
A2780,DASATINIB.DOXORUBICIN,225.1146397
A2780,DINACICLIB.DOXORUBICIN,191.1045505
A2780,DOXORUBICIN.ERLOTINIB,200.7277201
A2780,DOXORUBICIN.L778123,138.4947923
A2780,DOXORUBICIN.LAPATINIB,194.4967335
A2780,DOXORUBICIN.MK-2206,212.3911312
A2780,DOXORUBICIN.MK-4827,187.1860761
A2780,DOXORUBICIN.MK-5108,153.9585924
A2780,DOXORUBICIN.MK-8669,218.0323994
A2780,DOXORUBICIN.MK-8776,164.8570406
A2780,DOXORUBICIN.PD325901,206.4662137
A2780,DOXORUBICIN.SORAFENIB,113.973366
A2780,DOXORUBICIN.SUNITINIB,102.3943081
A2780,DOXORUBICIN.TEMOZOLOMIDE,190.3614097
A2780,DOXORUBICIN.ZOLINZA,172.5975555
A2780,DOXORUBICIN.GELDANAMYCIN,237.0688228
A2780,ABT-888.ERLOTINIB,46.44312123
A2780,BEZ-235.ERLOTINIB,219.7195865
A2780,BORTEZOMIB.ERLOTINIB,244.3292471
A2780,DASATINIB.ERLOTINIB,136.844796
A2780,DINACICLIB.ERLOTINIB,161.3791877
A2780,ERLOTINIB.MK-8669,155.2180448
A2780,ERLOTINIB.MK-8776,68.76809093
A2780,ERLOTINIB.OXALIPLATIN,156.7609504
A2780,ERLOTINIB.PD325901,114.4081869
A2780,ERLOTINIB.SN-38,114.0487478
A2780,ERLOTINIB.SORAFENIB,118.995051
A2780,ERLOTINIB.TOPOTECAN,233.8471428
A2780,ERLOTINIB.GELDANAMYCIN,224.2299547
A2780,ABT-888.ETOPOSIDE,163.1424056
A2780,AZD1775.ETOPOSIDE,148.3899203
A2780,BEZ-235.ETOPOSIDE,297.968948
A2780,BORTEZOMIB.ETOPOSIDE,310.4014197
A2780,DASATINIB.ETOPOSIDE,270.306612
A2780,DINACICLIB.ETOPOSIDE,238.4741909
A2780,ERLOTINIB.ETOPOSIDE,235.4745805
A2780,ETOPOSIDE.LAPATINIB,224.3679174
A2780,ETOPOSIDE.MK-2206,256.8740067
A2780,ETOPOSIDE.MK-4827,230.5042461
A2780,ETOPOSIDE.MK-5108,185.3738555
A2780,ETOPOSIDE.MK-8669,266.3199752
A2780,ETOPOSIDE.MK-8776,191.6883021
A2780,ETOPOSIDE.PD325901,245.7033802
A2780,ETOPOSIDE.SORAFENIB,146.7558294
A2780,ETOPOSIDE.SUNITINIB,126.1162901
A2780,ETOPOSIDE.TEMOZOLOMIDE,216.9967497
A2780,ETOPOSIDE.ZOLINZA,205.4856822
A2780,ETOPOSIDE.GELDANAMYCIN,300.6195423
A2780,ABT-888.GEMCITABINE,87.44401609
A2780,AZD1775.GEMCITABINE,76.91083311
A2780,BEZ-235.GEMCITABINE,146.1149591
A2780,BORTEZOMIB.GEMCITABINE,150.6550802
A2780,DASATINIB.GEMCITABINE,138.8471489
A2780,DINACICLIB.GEMCITABINE,118.3988935
A2780,ERLOTINIB.GEMCITABINE,123.4799179
A2780,GEMCITABINE.LAPATINIB,119.4239589
A2780,GEMCITABINE.MK-2206,131.1078057
A2780,GEMCITABINE.MK-4827,115.7903865
A2780,GEMCITABINE.MK-5108,94.98904147
A2780,GEMCITABINE.MK-8669,134.7441163
A2780,GEMCITABINE.MK-8776,101.3135056
A2780,GEMCITABINE.PD325901,127.2152966
A2780,GEMCITABINE.SORAFENIB,70.87825392
A2780,GEMCITABINE.SUNITINIB,63.34105535
A2780,GEMCITABINE.TEMOZOLOMIDE,116.7321375
A2780,GELDANAMYCIN.GEMCITABINE,147.15713
A2780,ABT-888.L778123,77.14064029
A2780,AZD1775.L778123,75.09409485
A2780,BEZ-235.L778123,166.4131503
A2780,BORTEZOMIB.L778123,176.2780851
A2780,DASATINIB.L778123,139.1438996
A2780,DINACICLIB.L778123,130.4483254
A2780,ERLOTINIB.L778123,116.4743749
A2780,ETOPOSIDE.L778123,172.7286372
A2780,GEMCITABINE.L778123,85.79890662
A2780,L778123.LAPATINIB,107.6614446
A2780,L778123.MK-2206,133.8050799
A2780,L778123.MK-4827,123.5574791
A2780,L778123.MK-5108,95.85742294
A2780,L778123.MK-8669,93.46801411
A2780,L778123.MK-8776,93.324594
A2780,L778123.OXALIPLATIN,120.1578029
A2780,L778123.PD325901,124.590737
A2780,L778123.SN-38,111.5702448
A2780,L778123.SORAFENIB,84.00111995
A2780,L778123.SUNITINIB,67.62402991
A2780,L778123.TEMOZOLOMIDE,101.8125604
A2780,L778123.TOPOTECAN,160.1317319
A2780,L778123.VINORELBINE,167.4853927
A2780,L778123.ZOLINZA,104.2725582
A2780,GELDANAMYCIN.L778123,168.3770282
A2780,ABT-888.LAPATINIB,28.31154052
A2780,BEZ-235.LAPATINIB,207.4162628
A2780,BORTEZOMIB.LAPATINIB,233.8951346
A2780,DASATINIB.LAPATINIB,116.0441215
A2780,DINACICLIB.LAPATINIB,149.2999406
A2780,ERLOTINIB.LAPATINIB,72.17535424
A2780,LAPATINIB.MK-2206,119.8916178
A2780,LAPATINIB.MK-4827,128.8670129
A2780,LAPATINIB.MK-5108,82.22860148
A2780,LAPATINIB.MK-8669,137.8703557
A2780,LAPATINIB.MK-8776,49.65462695
A2780,LAPATINIB.OXALIPLATIN,147.4542374
A2780,LAPATINIB.PD325901,93.96081101
A2780,LAPATINIB.SN-38,98.33952949
A2780,LAPATINIB.SORAFENIB,114.5984468
A2780,LAPATINIB.TOPOTECAN,227.0374487
A2780,GELDANAMYCIN.LAPATINIB,212.2115274
A2780,ABT-888.MK-2206,83.06170634
A2780,BEZ-235.MK-2206,243.6295732
A2780,BORTEZOMIB.MK-2206,264.317681
A2780,DASATINIB.MK-2206,178.4374813
A2780,DINACICLIB.MK-2206,185.1244819
A2780,ERLOTINIB.MK-2206,138.3735294
A2780,MK-2206.MK-8669,189.7014443
A2780,MK-2206.MK-8776,107.2709761
A2780,MK-2206.OXALIPLATIN,174.8944528
A2780,MK-2206.PD325901,155.3946428
A2780,MK-2206.SN-38,145.4073231
A2780,MK-2206.SORAFENIB,127.3376029
A2780,MK-2206.TOPOTECAN,246.5216636
A2780,GELDANAMYCIN.MK-2206,247.5384524
A2780,5-FU.MK-4541,109.2044982
A2780,ABT-888.MK-4541,17.42843643
A2780,AZD1775.MK-4541,48.1571349
A2780,BEZ-235.MK-4541,199.0936127
A2780,BORTEZOMIB.MK-4541,226.5479501
A2780,CARBOPLATIN.MK-4541,78.84592075
A2780,CYCLOPHOSPHAMIDE.MK-4541,7.739770862
A2780,DASATINIB.MK-4541,103.1425413
A2780,DEXAMETHASONE.MK-4541,6.22491043
A2780,DINACICLIB.MK-4541,141.3996408
A2780,DOXORUBICIN.MK-4541,189.8360084
A2780,ERLOTINIB.MK-4541,58.79056433
A2780,ETOPOSIDE.MK-4541,216.669756
A2780,GEMCITABINE.MK-4541,116.4259169
A2780,L778123.MK-4541,101.9037557
A2780,LAPATINIB.MK-4541,34.26397932
A2780,MK-2206.MK-4541,108.3446127
A2780,MK-4541.MK-4827,120.0847421
A2780,MK-4541.MK-5108,73.57720931
A2780,MK-4541.MK-8669,126.9057299
A2780,MK-4541.MK-8776,38.08345403
A2780,MK-4541.MRK-003,38.69215055
A2780,METFORMIN.MK-4541,12.82334453
A2780,METHOTREXATE.MK-4541,147.9673515
A2780,MITOMYCINE.MK-4541,164.4817698
A2780,MK-4541.OXALIPLATIN,141.2057182
A2780,MK-4541.PD325901,81.37858415
A2780,MK-4541.PACLITAXEL,216.3647099
A2780,MK-4541.SN-38,88.54259721
A2780,MK-4541.SORAFENIB,111.4226358
A2780,MK-4541.SUNITINIB,65.84482268
A2780,MK-4541.TEMOZOLOMIDE,17.98640177
A2780,MK-4541.TOPOTECAN,221.8717173
A2780,MK-4541.VINBLASTINE,145.3913468
A2780,MK-4541.VINORELBINE,182.9298262
A2780,MK-4541.ZOLINZA,68.5518867
A2780,GELDANAMYCIN.MK-4541,204.0337686
A2780,ABT-888.MK-4827,91.28840464
A2780,BEZ-235.MK-4827,220.6580888
A2780,BORTEZOMIB.MK-4827,236.0380115
A2780,DASATINIB.MK-4827,175.1970582
A2780,DINACICLIB.MK-4827,170.8154301
A2780,ERLOTINIB.MK-4827,142.6068085
A2780,MK-2206.MK-4827,169.8204891
A2780,MK-4827.MK-8669,180.7649316
A2780,MK-4827.MK-8776,112.937691
A2780,MK-4827.OXALIPLATIN,158.9506589
A2780,MK-4827.PD325901,155.2606197
A2780,MK-4827.SN-38,141.3367156
A2780,MK-4827.SORAFENIB,112.9875479
A2780,MK-4827.TOPOTECAN,216.7793232
A2780,GELDANAMYCIN.MK-4827,223.6426942
A2780,ABT-888.MK-5108,56.56352716
A2780,BEZ-235.MK-5108,175.4048977
A2780,BORTEZOMIB.MK-5108,190.9766375
A2780,DASATINIB.MK-5108,125.7297132
A2780,DINACICLIB.MK-5108,132.6488723
A2780,ERLOTINIB.MK-5108,96.13975855
A2780,MK-2206.MK-5108,123.9332561
A2780,MK-4827.MK-5108,121.0651609
A2780,MK-5108.MK-8669,134.7737864
A2780,MK-5108.MK-8776,74.04928732
A2780,MK-5108.OXALIPLATIN,125.8077316
A2780,MK-5108.PD325901,108.9513869
A2780,MK-5108.SN-38,102.7445191
A2780,MK-5108.SORAFENIB,92.15124611
A2780,MK-5108.TOPOTECAN,178.7973972
A2780,GELDANAMYCIN.MK-5108,178.33121
A2780,BEZ-235.MK-8669,189.2986952
A2780,DINACICLIB.MK-8669,194.9256401
A2780,MK-8669.MK-8776,121.8499514
A2780,MK-8669.OXALIPLATIN,182.6075288
A2780,MK-8669.SN-38,157.6763465
A2780,MK-8669.SORAFENIB,131.2052883
A2780,MK-8669.TOPOTECAN,252.7590068
A2780,GELDANAMYCIN.MK-8669,195.5718589
A2780,5-FU.MRK-003,93.24926503
A2780,ABT-888.MRK-003,30.81992809
A2780,AZD1775.MRK-003,48.22079038
A2780,BEZ-235.MRK-003,160.8155874
A2780,BORTEZOMIB.MRK-003,179.4910028
A2780,CARBOPLATIN.MRK-003,76.85225849
A2780,CYCLOPHOSPHAMIDE.MRK-003,24.22935365
A2780,DASATINIB.MRK-003,97.47487411
A2780,DEXAMETHASONE.MRK-003,23.19889178
A2780,DINACICLIB.MRK-003,117.4939864
A2780,DOXORUBICIN.MRK-003,147.9383202
A2780,ERLOTINIB.MRK-003,65.50359905
A2780,ETOPOSIDE.MRK-003,172.7715044
A2780,GEMCITABINE.MRK-003,90.96039445
A2780,L778123.MRK-003,84.7811508
A2780,LAPATINIB.MRK-003,48.81974479
A2780,MK-2206.MRK-003,99.08489441
A2780,MK-4827.MRK-003,103.2003396
A2780,MK-5108.MRK-003,68.62402669
A2780,MK-8669.MRK-003,111.837954
A2780,MK-8776.MRK-003,47.21464656
A2780,METFORMIN.MRK-003,27.37302372
A2780,METHOTREXATE.MRK-003,116.1152448
A2780,MITOMYCINE.MRK-003,133.4007748
A2780,MRK-003.OXALIPLATIN,114.6273405
A2780,MRK-003.PD325901,80.86877241
A2780,MRK-003.PACLITAXEL,174.4049079
A2780,MRK-003.SN-38,81.56940915
A2780,MRK-003.SORAFENIB,87.55698494
A2780,MRK-003.SUNITINIB,56.55333761
A2780,MRK-003.TEMOZOLOMIDE,37.74715839
A2780,MRK-003.TOPOTECAN,172.4394554
A2780,MRK-003.VINBLASTINE,126.1263054
A2780,MRK-003.VINORELBINE,151.6613124
A2780,MRK-003.ZOLINZA,67.94035664
A2780,GELDANAMYCIN.MRK-003,164.226566
A2780,ABT-888.METFORMIN,11.65935668
A2780,AZD1775.METFORMIN,34.59284418
A2780,BEZ-235.METFORMIN,145.494996
A2780,BORTEZOMIB.METFORMIN,165.7834703
A2780,DASATINIB.METFORMIN,74.4640593
A2780,DINACICLIB.METFORMIN,103.121978
A2780,ERLOTINIB.METFORMIN,41.80430088
A2780,L778123.METFORMIN,74.31104669
A2780,LAPATINIB.METFORMIN,23.67940565
A2780,METFORMIN.MK-2206,78.4324141
A2780,METFORMIN.MK-4827,87.35726489
A2780,METFORMIN.MK-5108,53.17783435
A2780,METFORMIN.MK-8669,92.14071088
A2780,METFORMIN.MK-8776,26.77237366
A2780,METFORMIN.PD325901,58.49661627
A2780,METFORMIN.SORAFENIB,81.5833925
A2780,METFORMIN.SUNITINIB,47.90185521
A2780,METFORMIN.TEMOZOLOMIDE,11.65044249
A2780,METFORMIN.ZOLINZA,49.28823347
A2780,GELDANAMYCIN.METFORMIN,149.1424712
A2780,ABT-888.METHOTREXATE,111.1937221
A2780,AZD1775.METHOTREXATE,98.51830914
A2780,BEZ-235.METHOTREXATE,189.5201311
A2780,BORTEZOMIB.METHOTREXATE,195.874484
A2780,DASATINIB.METHOTREXATE,178.20983
A2780,DINACICLIB.METHOTREXATE,153.134466
A2780,ERLOTINIB.METHOTREXATE,157.7650987
A2780,L778123.METHOTREXATE,110.9580556
A2780,LAPATINIB.METHOTREXATE,152.088379
A2780,METHOTREXATE.MK-2206,168.5161212
A2780,METHOTREXATE.MK-4827,149.3623105
A2780,METHOTREXATE.MK-5108,121.9840898
A2780,METHOTREXATE.MK-8669,173.5304693
A2780,METHOTREXATE.MK-8776,129.2217594
A2780,METHOTREXATE.PD325901,162.9931342
A2780,METHOTREXATE.SORAFENIB,92.25842113
A2780,METHOTREXATE.SUNITINIB,81.709359
A2780,METHOTREXATE.TEMOZOLOMIDE,148.3209061
A2780,METHOTREXATE.ZOLINZA,136.2737298
A2780,GELDANAMYCIN.METHOTREXATE,190.9489427
A2780,ABT-888.MITOMYCINE,124.1094554
A2780,AZD1775.MITOMYCINE,116.025349
A2780,BEZ-235.MITOMYCINE,242.9290654
A2780,BORTEZOMIB.MITOMYCINE,254.9254181
A2780,DASATINIB.MITOMYCINE,212.8495941
A2780,DINACICLIB.MITOMYCINE,192.6807924
A2780,ERLOTINIB.MITOMYCINE,182.4036454
A2780,L778123.MITOMYCINE,139.5102875
A2780,LAPATINIB.MITOMYCINE,171.6865932
A2780,MITOMYCINE.MK-2206,203.2756946
A2780,MITOMYCINE.MK-4827,184.6294684
A2780,MITOMYCINE.MK-5108,146.2465723
A2780,MITOMYCINE.MK-8669,212.1670137
A2780,MITOMYCINE.MK-8776,147.536107
A2780,MITOMYCINE.PD325901,192.2736288
A2780,MITOMYCINE.SORAFENIB,120.9461022
A2780,MITOMYCINE.SUNITINIB,101.0305778
A2780,MITOMYCINE.TEMOZOLOMIDE,164.5739989
A2780,MITOMYCINE.ZOLINZA,160.8494885
A2780,GELDANAMYCIN.MITOMYCINE,245.397963
A2780,DINACICLIB.OXALIPLATIN,165.9556482
A2780,MK-8776.OXALIPLATIN,126.7518983
A2780,OXALIPLATIN.SORAFENIB,104.274246
A2780,ABT-888.PD325901,63.1415937
A2780,BEZ-235.PD325901,231.0504635
A2780,BORTEZOMIB.PD325901,253.9386542
A2780,DASATINIB.PD325901,156.0013988
A2780,DINACICLIB.PD325901,172.5036991
A2780,MK-8669.PD325901,171.194584
A2780,MK-8776.PD325901,86.37083925
A2780,OXALIPLATIN.PD325901,165.332067
A2780,PD325901.SN-38,128.5163199
A2780,PD325901.SORAFENIB,123.0441505
A2780,PD325901.TOPOTECAN,240.1186031
A2780,GELDANAMYCIN.PD325901,235.2984535
A2780,ABT-888.PACLITAXEL,163.1320335
A2780,AZD1775.PACLITAXEL,151.0057071
A2780,BEZ-235.PACLITAXEL,311.542421
A2780,BORTEZOMIB.PACLITAXEL,326.0972299
A2780,DASATINIB.PACLITAXEL,276.3245895
A2780,DINACICLIB.PACLITAXEL,247.8794825
A2780,ERLOTINIB.PACLITAXEL,238.1929294
A2780,L778123.PACLITAXEL,179.4992666
A2780,LAPATINIB.PACLITAXEL,225.1902569
A2780,MK-2206.PACLITAXEL,263.4321957
A2780,MK-4827.PACLITAXEL,238.2470933
A2780,MK-5108.PACLITAXEL,189.7319634
A2780,MK-8669.PACLITAXEL,274.3039165
A2780,MK-8776.PACLITAXEL,193.1068125
A2780,PACLITAXEL.PD325901,250.1678793
A2780,PACLITAXEL.SORAFENIB,154.5271372
A2780,PACLITAXEL.SUNITINIB,130.3642389
A2780,PACLITAXEL.TEMOZOLOMIDE,216.5607632
A2780,PACLITAXEL.ZOLINZA,209.2595323
A2780,GELDANAMYCIN.PACLITAXEL,314.5712944
A2780,DINACICLIB.SN-38,154.3734951
A2780,MK-8776.SN-38,88.19972754
A2780,SN-38.SORAFENIB,106.5900569
A2780,DINACICLIB.SORAFENIB,115.9347971
A2780,MK-8776.SORAFENIB,97.41446984
A2780,ABT-888.SUNITINIB,50.05131784
A2780,AZD1775.SUNITINIB,51.18938499
A2780,BEZ-235.SUNITINIB,120.7418559
A2780,BORTEZOMIB.SUNITINIB,129.1368448
A2780,DASATINIB.SUNITINIB,95.94998753
A2780,DINACICLIB.SUNITINIB,93.4879026
A2780,ERLOTINIB.SUNITINIB,78.13977557
A2780,LAPATINIB.SUNITINIB,70.64003494
A2780,MK-2206.SUNITINIB,92.99262127
A2780,MK-4827.SUNITINIB,87.45485199
A2780,MK-5108.SUNITINIB,66.30010877
A2780,MK-8669.SUNITINIB,98.96803497
A2780,MK-8776.SUNITINIB,61.89587281
A2780,OXALIPLATIN.SUNITINIB,86.97955826
A2780,PD325901.SUNITINIB,85.04674162
A2780,SN-38.SUNITINIB,77.39757785
A2780,SORAFENIB.SUNITINIB,61.81115176
